"PatronID","BIBID","YEAR"
"1049403","1228364","2019"
"1049403","1195916","2019"
"1049403","1195916","2019"
"1049403","1067363","2019"
"1049403","1067363","2019"
"1062691","1346072","2019"
"1062691","1346072","2019"
"1062691","1370432","2019"
"1062691","1370432","2019"
"1051509","1150073","2019"
"1051509","1150073","2019"
"1046624","1108234","2019"
"1046624","1108234","2019"
"1048467","1333476","2019"
"1048467","1353878","2019"
"1051551","1292002","2019"
"1051551","1292002","2019"
"1041287","1062713","2019"
"1064330","1194004","2019"
"1064330","1194004","2019"
"1059510","1351574","2019"
"1053771","1274582","2019"
"1053771","1274582","2019"
"1064983","1005096","2019"
"1058246","1275719","2019"
"1058246","1150225","2019"
"1045606","1180192","2019"
"1045606","1202381","2019"
"1055767","1290672","2019"
"1055767","1103332","2019"
"1055767","1352089","2019"
"1005585","1242141","2019"
"1005585","1219013","2019"
"1005585","1344364","2019"
"1005585","1207751","2019"
"1005585","1324211","2019"
"1051758","1295070","2019"
"1051758","1295070","2019"
"1051758","1241863","2019"
"1051758","1241863","2019"
"129174","1041532","2019"
"129174","1041532","2019"
"129174","1207905","2019"
"129174","1207905","2019"
"1058527","1105885","2019"
"1042456","1276534","2019"
"138532","1298959","2019"
"138532","1298959","2019"
"1051509","1319785","2019"
"1051509","1319785","2019"
"1060194","1349989","2019"
"1060194","1348318","2019"
"1046706","1175056","2019"
"1066301","1194004","2019"
"1064486","1183866","2019"
"1000865","1351988","2019"
"1000865","1348396","2019"
"1000865","1265185","2019"
"1054082","1185128","2019"
"1054082","1175709","2019"
"1047184","1324330","2019"
"1047184","1352088","2019"
"114246","1183513","2019"
"114246","1183513","2019"
"114246","1079382","2019"
"114246","1079382","2019"
"1057414","1359630","2019"
"1057414","1359630","2019"
"1057414","1359630","2019"
"1057414","1359630","2019"
"1057414","1359632","2019"
"1057414","1359632","2019"
"1057414","1359630","2019"
"1057414","1359630","2019"
"1047264","1140180","2019"
"1002063","1136940","2019"
"1002063","1263794","2019"
"1053899","1256126","2019"
"1064460","1341755","2019"
"1064460","1341755","2019"
"1063207","1201940","2019"
"1046658","1171506","2019"
"1046658","1171508","2019"
"1050352","1267666","2019"
"1050352","1062391","2019"
"111537","1163159","2019"
"111537","1163159","2019"
"1043295","1338307","2019"
"1043295","1338307","2019"
"1001222","1209928","2019"
"1001222","1209928","2019"
"1065790","1151664","2019"
"125690","1129350","2019"
"125690","1129342","2019"
"1042047","1134806","2019"
"140077","1349769","2019"
"140077","1350307","2019"
"140077","1372594","2019"
"140077","1372010","2019"
"140077","1255566","2019"
"1053281","1218125","2019"
"1053281","1283071","2019"
"1054744","1207691","2019"
"1051745","1023586","2019"
"1051745","1235063","2019"
"1030504","1128309","2019"
"1043076","1172138","2019"
"1048459","1185025","2019"
"1048459","1185025","2019"
"1064951","1370746","2019"
"1001752","1335203","2019"
"1001752","1335203","2019"
"1001752","1062713","2019"
"1001752","1062713","2019"
"1001752","1354809","2019"
"1001752","1354809","2019"
"1001752","1195047","2019"
"1001752","1195047","2019"
"1001752","1254168","2019"
"1001752","1254168","2019"
"1041287","1063746","2019"
"116719","1240152","2019"
"116719","1240152","2019"
"114110","1320637","2019"
"1057442","1237120","2019"
"1057442","1237120","2019"
"1051746","1370837","2019"
"1066291","1295771","2019"
"1048955","1105964","2019"
"1048956","1105964","2019"
"1066587","1140558","2019"
"1048763","1115480","2019"
"1048763","1115480","2019"
"1053774","1224209","2019"
"1053774","1129988","2019"
"1065344","1082483","2019"
"1065344","1161846","2019"
"1065344","1324147","2019"
"1054655","1207691","2019"
"1054655","1207691","2019"
"1066587","1194304","2019"
"1049426","1371581","2019"
"1049426","1371114","2019"
"1046702","1119545","2019"
"1059250","1295571","2019"
"1059216","1295855","2019"
"1059216","1295855","2019"
"1065315","1062787","2019"
"1065321","1151664","2019"
"1046876","1251473","2019"
"1046876","1251473","2019"
"1046876","1341330","2019"
"1046876","1341330","2019"
"114648","1341914","2019"
"1059091","1083464","2019"
"1059091","1184523","2019"
"1048909","1282034","2019"
"1048909","1262990","2019"
"1048909","1268027","2019"
"1048909","1238318","2019"
"1063439","1255528","2019"
"1046835","1085115","2019"
"1046835","1134462","2019"
"1046835","1075993","2019"
"1046835","1115756","2019"
"1046835","1215406","2019"
"120174","1141198","2019"
"120174","1141198","2019"
"120174","1334840","2019"
"120174","1334840","2019"
"112535","1322935","2019"
"112535","1322935","2019"
"112535","1332376","2019"
"112535","1332376","2019"
"112535","1342012","2019"
"112535","1342012","2019"
"112535","1302746","2019"
"112535","1302746","2019"
"112535","1330896","2019"
"112535","1330896","2019"
"1054664","1242574","2019"
"1054664","1136017","2019"
"1054650","1271389","2019"
"1054650","1350236","2019"
"1054665","1013943","2019"
"1045057","1142650","2019"
"1045057","1201834","2019"
"1054082","1319308","2019"
"1054082","1319308","2019"
"1048709","1292126","2019"
"1059245","1295855","2019"
"1054083","1334925","2019"
"1052039","1335698","2019"
"1054150","1370782","2019"
"1047490","1055565","2019"
"1047490","1055565","2019"
"1047490","1069809","2019"
"1047490","1069809","2019"
"1065085","1341528","2019"
"1065085","1341528","2019"
"1051529","1251283","2019"
"1051529","1251283","2019"
"1051529","1355151","2019"
"1051529","1355151","2019"
"1053663","1220610","2019"
"1055471","1241441","2019"
"1055471","1241441","2019"
"1055471","1269159","2019"
"1055471","1269159","2019"
"1041287","1348355","2019"
"1061452","1140927","2019"
"1061452","1140927","2019"
"1061452","1279877","2019"
"1061452","1279877","2019"
"1061452","1094992","2019"
"1061452","1094992","2019"
"1047105","1318168","2019"
"1047105","1318168","2019"
"1059561","1019201","2019"
"1060354","1115628","2019"
"122517","1150804","2019"
"122517","1150804","2019"
"122517","1242794","2019"
"122517","1242794","2019"
"122517","1173788","2019"
"122517","1173788","2019"
"122517","1267504","2019"
"122517","1267504","2019"
"122517","1291694","2019"
"122517","1291694","2019"
"122517","1157836","2019"
"122517","1157836","2019"
"1047145","1295811","2019"
"1059643","1332506","2019"
"1060371","1341251","2019"
"1060371","1341251","2019"
"1060371","1343467","2019"
"1060371","1343467","2019"
"1048756","1239602","2019"
"1048756","1294877","2019"
"1048980","1216510","2019"
"1046808","1337217","2019"
"1046808","1330859","2019"
"1052570","1236602","2019"
"143312","1196443","2019"
"143312","1196443","2019"
"123333","1173694","2019"
"123333","1173694","2019"
"123333","1280122","2019"
"123333","1251511","2019"
"1058939","1339285","2019"
"123333","1354668","2019"
"123333","1354668","2019"
"100238","1143401","2019"
"100238","1143401","2019"
"100238","1043578","2019"
"100238","1043578","2019"
"1030695","1013936","2019"
"1030695","1238953","2019"
"1047130","1221121","2019"
"1057894","1201566","2019"
"1057894","1370711","2019"
"1064341","1240198","2019"
"1064341","1202746","2019"
"1056083","1330540","2019"
"1056083","1330540","2019"
"1056083","1162644","2019"
"1056083","1371216","2019"
"1056083","1371216","2019"
"1056083","1361981","2019"
"1056083","1361981","2019"
"1056083","1289023","2019"
"1056083","1289023","2019"
"1065321","1013282","2019"
"1065532","1323848","2019"
"1065487","1194763","2019"
"1048606","1281106","2019"
"1048606","1218900","2019"
"1047277","1267424","2019"
"142640","1271393","2019"
"142640","1339345","2019"
"1046123","1370539","2019"
"1046123","1370539","2019"
"122535","1337024","2019"
"122535","1352071","2019"
"122535","1137286","2019"
"1051978","1283082","2019"
"1051978","1139254","2019"
"1051978","1350026","2019"
"1048699","1067786","2019"
"1048699","1343239","2019"
"1048699","1351973","2019"
"1048699","1351972","2019"
"1065991","1134069","2019"
"1065130","1171242","2019"
"1012497","1190001","2019"
"1012497","1190001","2019"
"1060332","1011096","2019"
"1060312","1187321","2019"
"139846","1308675","2019"
"139846","1308675","2019"
"139846","1357025","2019"
"139846","1357025","2019"
"139846","1273108","2019"
"139846","1273108","2019"
"1060341","1193602","2019"
"1052095","1196981","2019"
"1057247","1222588","2019"
"1057247","1222588","2019"
"1051486","1066892","2019"
"1051486","1066892","2019"
"1051486","1269777","2019"
"1051486","1269777","2019"
"1052225","1185863","2019"
"1052225","1185863","2019"
"1065315","1151664","2019"
"1065321","1242783","2019"
"1048308","1211417","2019"
"1054679","1187088","2019"
"1064350","1324149","2019"
"1054679","1267635","2019"
"1054679","1037812","2019"
"1064350","1271856","2019"
"1061870","1373515","2019"
"1055245","1124817","2019"
"1055245","1124817","2019"
"1055245","1324172","2019"
"1055245","1324172","2019"
"1055245","1051047","2019"
"1060471","1275719","2019"
"1060521","1105916","2019"
"1060521","1105916","2019"
"1062303","1311460","2019"
"1062303","1284311","2019"
"1046535","1196668","2019"
"1064139","1232214","2019"
"1064139","1232214","2019"
"1063528","1302086","2019"
"1008697","1281940","2019"
"1008697","1281940","2019"
"1008697","1295034","2019"
"1008697","1295034","2019"
"1008697","1253333","2019"
"1008697","1253333","2019"
"1008697","1189567","2019"
"1008697","1189567","2019"
"1008697","1237353","2019"
"1008697","1237353","2019"
"1008697","1252785","2019"
"1008697","1252785","2019"
"1008697","1172500","2019"
"1008697","1172500","2019"
"1008697","1343087","2019"
"1008697","1343087","2019"
"1046636","1069781","2019"
"1046636","1069781","2019"
"125690","1343934","2019"
"125690","1350305","2019"
"1065321","1201509","2019"
"1047962","1265873","2019"
"1047962","1265873","2019"
"1057106","1232247","2019"
"1060130","1291566","2019"
"1060130","1134501","2019"
"1060130","1169187","2019"
"1041287","1189248","2019"
"1041287","1310833","2019"
"1057496","1348399","2019"
"1057496","1354014","2019"
"1054754","1341737","2019"
"1054754","1169780","2019"
"1054754","1267877","2019"
"1065163","1353251","2019"
"1065163","1353251","2019"
"1065163","1281626","2019"
"1065163","1281626","2019"
"1048234","1090669","2019"
"1057210","1350636","2019"
"1057210","1151218","2019"
"1057233","1269548","2019"
"1057233","1222333","2019"
"1051719","1167384","2019"
"1059366","1352202","2019"
"1066153","1159107","2019"
"1066153","1159107","2019"
"1061618","1349354","2019"
"1051836","1016758","2019"
"1051836","1016758","2019"
"1051836","1126182","2019"
"1051836","1126182","2019"
"1051836","1319165","2019"
"1051836","1319165","2019"
"1051836","1298558","2019"
"1051836","1298558","2019"
"1051836","1059048","2019"
"1051836","1059048","2019"
"1064856","1229593","2019"
"1064856","1229593","2019"
"1064856","1171380","2019"
"1044974","1237358","2019"
"1044974","1056920","2019"
"1044974","1292215","2019"
"1064867","1008860","2019"
"1049033","1132832","2019"
"1049033","1188311","2019"
"1046809","1265832","2019"
"1062267","1351732","2019"
"1057545","1136130","2019"
"1043366","1270802","2019"
"1043366","1270802","2019"
"1043366","1131676","2019"
"1043366","1131676","2019"
"1043366","1076450","2019"
"1043366","1076450","2019"
"1061743","1206586","2019"
"1043366","1196556","2019"
"1059499","1168833","2019"
"1055941","1351956","2019"
"1055941","1351582","2019"
"1046991","1353065","2019"
"1046991","1353065","2019"
"1051878","1207420","2019"
"1051878","1207420","2019"
"1051878","1291520","2019"
"1051878","1350098","2019"
"1051878","1350098","2019"
"1051878","1316744","2019"
"1051878","1316744","2019"
"1061700","1044824","2019"
"1061700","1044824","2019"
"1002322","1295796","2019"
"1035236","1283573","2019"
"1035236","1283573","2019"
"1054169","1268253","2019"
"1056751","1019925","2019"
"1056751","1158899","2019"
"1056751","1158899","2019"
"1002322","1350796","2019"
"1002322","1251282","2019"
"1046944","1056741","2019"
"1046944","1056741","2019"
"1049310","1132206","2019"
"1049310","1186567","2019"
"1038634","1254545","2019"
"1038634","1254545","2019"
"1038634","1341260","2019"
"1038634","1341260","2019"
"1038634","1250050","2019"
"1038634","1250050","2019"
"1066177","1183621","2019"
"1053161","1283062","2019"
"1053161","1283062","2019"
"1053161","1187296","2019"
"1053161","1187296","2019"
"1051859","1271779","2019"
"1054246","1139823","2019"
"1051736","1216540","2019"
"132322","1033509","2019"
"132322","1033509","2019"
"132322","1050348","2019"
"132322","1050348","2019"
"132322","1078857","2019"
"132322","1078857","2019"
"1042399","1203661","2019"
"1042347","1183566","2019"
"1041183","1203661","2019"
"1041183","1068348","2019"
"1035605","1203661","2019"
"1035605","1134477","2019"
"1046791","1106075","2019"
"1063373","1150010","2019"
"1047311","1204368","2019"
"1050293","1354348","2019"
"1051551","1370343","2019"
"1046639","1132525","2019"
"1057211","1186426","2019"
"1057211","1186426","2019"
"1046892","1067813","2019"
"1046892","1078685","2019"
"1046892","1354814","2019"
"1046892","1226577","2019"
"1046892","1221411","2019"
"1047201","1292051","2019"
"1046558","1284565","2019"
"1047385","1179960","2019"
"1047385","1054278","2019"
"1013548","1272153","2019"
"1064448","1348367","2019"
"1064448","1348367","2019"
"1058523","1193534","2019"
"1058523","1069772","2019"
"1012101","1353848","2019"
"1012101","1353848","2019"
"1012101","1321233","2019"
"1012101","1321233","2019"
"1012101","1188931","2019"
"1012101","1188931","2019"
"1057806","1352097","2019"
"1057806","1283556","2019"
"1063558","1194004","2019"
"1063558","1194004","2019"
"106577","1300359","2019"
"106577","1294681","2019"
"106577","1342401","2019"
"106577","1371582","2019"
"1057578","1346145","2019"
"1057578","1354052","2019"
"1047611","1319347","2019"
"1058412","1330527","2019"
"1058412","1135529","2019"
"1045297","1039306","2019"
"1045297","1039306","2019"
"1058412","1352007","2019"
"1046737","1351578","2019"
"1062435","1133444","2019"
"1057406","1283015","2019"
"1064330","1186523","2019"
"1042806","1347789","2019"
"1042806","1347789","2019"
"1042806","1347626","2019"
"1042806","1347626","2019"
"1042806","1347626","2019"
"1042806","1347626","2019"
"1065256","1160758","2019"
"1065256","1160758","2019"
"1065256","1137203","2019"
"1049113","1351873","2019"
"1049113","1351873","2019"
"1049113","1348331","2019"
"1049113","1348331","2019"
"1046813","1211374","2019"
"1047184","1335834","2019"
"1061726","1105933","2019"
"1061726","1353963","2019"
"1048659","1265771","2019"
"1048659","1130500","2019"
"1046579","1015880","2019"
"1063382","1105184","2019"
"1053261","1349331","2019"
"1053261","1256121","2019"
"1059927","1341321","2019"
"1054784","1343765","2019"
"1057121","1281661","2019"
"1051722","1234325","2019"
"1051722","1234325","2019"
"1051722","1370872","2019"
"1051722","1370872","2019"
"1054744","1106298","2019"
"1060153","1295018","2019"
"1057247","1356404","2019"
"1057247","1043159","2019"
"1057247","1043159","2019"
"1057247","1097668","2019"
"1057247","1097668","2019"
"1057247","1207464","2019"
"1057247","1175083","2019"
"1057247","1175083","2019"
"1062463","1295566","2019"
"1062463","1293030","2019"
"1062463","1292941","2019"
"1047308","1123995","2019"
"1047308","1127825","2019"
"1047308","1127821","2019"
"1054152","1140191","2019"
"1059971","1201512","2019"
"1049157","1183605","2019"
"1060130","1146081","2019"
"1060130","1202180","2019"
"1049606","1271068","2019"
"1049606","1271068","2019"
"1052195","1340503","2019"
"1064210","1151664","2019"
"1060569","1272289","2019"
"1060569","1272289","2019"
"1053302","1007478","2019"
"1053302","1370870","2019"
"1054064","1263132","2019"
"1054064","1194762","2019"
"1054064","1333350","2019"
"1054064","1069026","2019"
"1059830","1353091","2019"
"1059830","1341330","2019"
"1065975","1218050","2019"
"1052832","1370382","2019"
"1052832","1370382","2019"
"1052832","1335095","2019"
"1052832","1335095","2019"
"1045530","1053751","2019"
"1045530","1053751","2019"
"1047725","1231229","2019"
"1057613","1311921","2019"
"1057613","1161302","2019"
"1065033","1341264","2019"
"1064408","1334925","2019"
"1064408","1334925","2019"
"1057489","1115952","2019"
"1057489","1237620","2019"
"1057489","1335201","2019"
"1052265","1321916","2019"
"1052265","1321916","2019"
"1052265","1221064","2019"
"1052265","1221064","2019"
"1060019","1319768","2019"
"1065556","1295124","2019"
"1054523","1241979","2019"
"1065946","1332141","2019"
"1065946","1332141","2019"
"1063467","1184568","2019"
"132420","1285093","2019"
"1064346","1250523","2019"
"1049379","1034970","2019"
"1049379","1319158","2019"
"1046704","1129312","2019"
"133623","1355803","2019"
"1051655","1355243","2019"
"1054698","1207611","2019"
"1065439","1323848","2019"
"1066088","1142709","2019"
"1054095","1118830","2019"
"1054095","1104028","2019"
"1036313","1292043","2019"
"1066153","1035075","2019"
"1066153","1011778","2019"
"1066153","1115879","2019"
"1061930","1047208","2019"
"1057806","1351924","2019"
"1057806","1342881","2019"
"1057806","1353080","2019"
"1057806","1330908","2019"
"1057806","1291967","2019"
"1041200","1216845","2019"
"1065604","1352121","2019"
"1059174","1370171","2019"
"1053526","1218719","2019"
"1053526","1105967","2019"
"1053577","1195817","2019"
"1057353","1057037","2019"
"1049574","1324055","2019"
"100211","1223291","2019"
"100211","1223291","2019"
"1042091","1202618","2019"
"1049606","1067711","2019"
"1059812","1292189","2019"
"1065369","1193534","2019"
"1065369","1015801","2019"
"1065369","1015801","2019"
"1065369","1177199","2019"
"1065369","1177199","2019"
"1065369","1225501","2019"
"1065369","1040429","2019"
"1033708","1218071","2019"
"1033708","1218071","2019"
"1052081","1056759","2019"
"1045505","1236349","2019"
"1054733","1098776","2019"
"1062451","1005485","2019"
"1062451","1005485","2019"
"1062451","1042560","2019"
"1062451","1042560","2019"
"1059137","1276618","2019"
"1063272","1341755","2019"
"1049576","1218374","2019"
"1057628","1214694","2019"
"1049505","1271453","2019"
"1049505","1158368","2019"
"1049505","1124775","2019"
"1049505","1282458","2019"
"1060456","1221203","2019"
"1060456","1285438","2019"
"1060456","1201512","2019"
"1057766","1232894","2019"
"1049455","1243030","2019"
"1049455","1318677","2019"
"1049455","1242021","2019"
"1049455","1351469","2019"
"1064576","1183848","2019"
"1064576","1183848","2019"
"1058412","1343429","2019"
"1053771","1274582","2019"
"1058401","1350604","2019"
"1059178","1370130","2019"
"1059178","1370130","2019"
"1058349","1251131","2019"
"1058349","1268904","2019"
"1046873","1237751","2019"
"1060434","1019718","2019"
"1060434","1109839","2019"
"1060434","1013670","2019"
"1060434","1093590","2019"
"1060434","1047309","2019"
"1060425","1103679","2019"
"1060425","1013686","2019"
"1060425","1019700","2019"
"1060425","1016766","2019"
"1060410","1109840","2019"
"1052725","1295493","2019"
"1046790","1119735","2019"
"1060392","1090653","2019"
"1060392","1090871","2019"
"1060392","1057634","2019"
"1060392","1212426","2019"
"1060392","1057544","2019"
"1060440","1014041","2019"
"1060440","1019707","2019"
"1060440","1017334","2019"
"1060397","1019716","2019"
"1052109","1239003","2019"
"1060423","1016755","2019"
"1060381","1019670","2019"
"1060381","1019684","2019"
"1060381","1016739","2019"
"1060381","1014020","2019"
"1060381","1055661","2019"
"1060429","1014845","2019"
"1060423","1019703","2019"
"1060423","1106961","2019"
"1060384","1000325","2019"
"1060423","1016527","2019"
"1060395","1016759","2019"
"1060395","1016761","2019"
"1060395","1109814","2019"
"1060395","1019710","2019"
"1060330","1144400","2019"
"1060330","1144400","2019"
"1060330","1310233","2019"
"1060330","1310233","2019"
"1060330","1065607","2019"
"1060330","1065607","2019"
"1041287","1136061","2019"
"1066697","1294831","2019"
"1066697","1193000","2019"
"1057922","1263013","2019"
"1047777","1216638","2019"
"1047777","1289707","2019"
"1047777","1292189","2019"
"1047777","1292918","2019"
"1047777","1281981","2019"
"1047777","1370703","2019"
"1046882","1228373","2019"
"1046882","1295525","2019"
"1051862","1015089","2019"
"1060399","1109813","2019"
"1060443","1016445","2019"
"1060443","1017334","2019"
"1060443","1016430","2019"
"1060443","1019710","2019"
"1052832","1091205","2019"
"1046878","1020476","2019"
"1046878","1020529","2019"
"1048198","1337525","2019"
"1062691","1288114","2019"
"1062691","1288114","2019"
"1062691","1335480","2019"
"1062691","1335480","2019"
"140965","1171773","2019"
"140965","1171773","2019"
"140965","1176685","2019"
"140965","1176685","2019"
"140965","1336749","2019"
"140965","1336749","2019"
"140965","1349319","2019"
"140965","1349319","2019"
"1047204","1267550","2019"
"1041186","1281917","2019"
"1051553","1349670","2019"
"1051553","1171003","2019"
"1053267","1353067","2019"
"1053267","1353067","2019"
"1041443","1171505","2019"
"140836","1140394","2019"
"140836","1140394","2019"
"1062638","1271765","2019"
"1042530","1047873","2019"
"1042530","1047873","2019"
"1055101","1353019","2019"
"1055101","1353019","2019"
"1049102","1208870","2019"
"1005585","1159331","2019"
"1005585","1159331","2019"
"1005585","1286389","2019"
"1005585","1286389","2019"
"144072","1150198","2019"
"1060456","1090199","2019"
"1060456","1105916","2019"
"1064268","1267428","2019"
"1064268","1267428","2019"
"1064268","1059925","2019"
"1064268","1059925","2019"
"1064268","1071820","2019"
"1064268","1071820","2019"
"1064268","1235466","2019"
"1064268","1235466","2019"
"1058260","1189609","2019"
"1046605","1209743","2019"
"1058044","1137065","2019"
"1058044","1137065","2019"
"1058044","1320139","2019"
"1058044","1320139","2019"
"1058044","1361497","2019"
"1058044","1361497","2019"
"1051773","1358969","2019"
"1046560","1337206","2019"
"1046560","1229340","2019"
"1046560","1100546","2019"
"1046560","1167396","2019"
"1046560","1352005","2019"
"1046560","1353156","2019"
"123841","1216799","2019"
"1066623","1063198","2019"
"1066623","1023518","2019"
"1066623","1050236","2019"
"1042047","1127611","2019"
"1046965","1189632","2019"
"1058044","1266682","2019"
"1060346","1354810","2019"
"1060346","1289002","2019"
"1044974","1180321","2019"
"1044974","1180321","2019"
"1044974","1229864","2019"
"1044974","1229864","2019"
"1044974","1291044","2019"
"1044974","1291044","2019"
"1044974","1211403","2019"
"1044974","1211403","2019"
"1044974","1301992","2019"
"1044974","1301992","2019"
"1044974","1353060","2019"
"1044974","1353060","2019"
"1044974","1222439","2019"
"1044974","1222439","2019"
"1013969","1275548","2019"
"1013969","1275548","2019"
"1013969","1289481","2019"
"1013969","1289481","2019"
"1013969","1351017","2019"
"1013969","1351017","2019"
"1013969","1211474","2019"
"1013969","1211474","2019"
"1060127","1176266","2019"
"1019091","1181092","2019"
"1019091","1181092","2019"
"1019091","1202478","2019"
"1019091","1202478","2019"
"1019091","1155161","2019"
"1019091","1155161","2019"
"1017905","1226356","2019"
"1062975","1215990","2019"
"1062545","1024900","2019"
"1062545","1300044","2019"
"1062545","1300044","2019"
"1062545","1370796","2019"
"1062545","1201056","2019"
"1062545","1167368","2019"
"1060127","1333088","2019"
"1055770","1275719","2019"
"1055770","1295569","2019"
"1055770","1124525","2019"
"1043323","1323485","2019"
"1064622","1159324","2019"
"1064622","1348293","2019"
"1062435","1013736","2019"
"1066060","1183848","2019"
"1059254","1105916","2019"
"1059230","1278122","2019"
"1052146","1158476","2019"
"1052146","1158476","2019"
"1055906","1273173","2019"
"1055906","1356316","2019"
"1055906","1356316","2019"
"1055906","1300259","2019"
"1055906","1300259","2019"
"1055906","1288014","2019"
"1055906","1288014","2019"
"1054705","1145455","2019"
"1054705","1055050","2019"
"1057922","1291962","2019"
"1003403","1333224","2019"
"1003403","1333224","2019"
"1003403","1337461","2019"
"1003403","1337461","2019"
"1055599","1134069","2019"
"1055599","1186523","2019"
"116719","1343911","2019"
"116719","1343911","2019"
"116719","1312446","2019"
"116719","1312446","2019"
"1057218","1023022","2019"
"1057218","1240317","2019"
"1057463","1173715","2019"
"1054723","1206967","2019"
"1054723","1229869","2019"
"100416","1038474","2019"
"1046977","1353482","2019"
"1046977","1278160","2019"
"1059137","1097063","2019"
"1059137","1097063","2019"
"1060024","1353228","2019"
"1042114","1188734","2019"
"1042114","1188734","2019"
"1065012","1310337","2019"
"1065009","1289137","2019"
"1047308","1127822","2019"
"1047308","1127822","2019"
"1047308","1237446","2019"
"1047308","1237446","2019"
"114110","1236578","2019"
"1059271","1295134","2019"
"1059271","1331650","2019"
"1059271","1280540","2019"
"1030436","1146270","2019"
"144072","1150198","2019"
"1051758","1320114","2019"
"1046885","1082707","2019"
"1046885","1149287","2019"
"1044823","1323697","2019"
"1044823","1323697","2019"
"1058236","1221129","2019"
"1058236","1221129","2019"
"1058236","1342805","2019"
"1058236","1342805","2019"
"1060383","1126611","2019"
"1060383","1126611","2019"
"1053729","1015485","2019"
"1053729","1311844","2019"
"1053729","1311844","2019"
"1060910","1292242","2019"
"1060910","1292242","2019"
"1060910","1120281","2019"
"1060910","1120281","2019"
"1060910","1205904","2019"
"1060910","1205904","2019"
"1060909","1134300","2019"
"1060912","1144132","2019"
"1060910","1144132","2019"
"1060910","1144132","2019"
"125690","1131316","2019"
"125690","1129352","2019"
"125690","1129351","2019"
"125690","1129354","2019"
"125690","1129353","2019"
"1065538","1118636","2019"
"1065538","1118636","2019"
"1065538","1189603","2019"
"1065538","1189603","2019"
"1047127","1340536","2019"
"1047127","1354022","2019"
"1047186","1204098","2019"
"108006","1323238","2019"
"108006","1262770","2019"
"108006","1331397","2019"
"108006","1351902","2019"
"1055906","1277644","2019"
"1060912","1133592","2019"
"1065511","1330409","2019"
"1042453","1081218","2019"
"1042453","1278191","2019"
"1042453","1341759","2019"
"1059241","1172138","2019"
"1059241","1172138","2019"
"1052156","1272989","2019"
"1049296","1111683","2019"
"1049296","1273895","2019"
"130875","1354811","2019"
"130875","1235299","2019"
"130875","1052330","2019"
"130875","1015692","2019"
"130875","1038690","2019"
"1052807","1220779","2019"
"1054599","1332884","2019"
"1054599","1332884","2019"
"1053532","1039857","2019"
"1053577","1256272","2019"
"1064053","1038690","2019"
"1047263","1298694","2019"
"1052288","1173582","2019"
"1052285","1173582","2019"
"113037","1228109","2019"
"1057564","1341883","2019"
"1057564","1341883","2019"
"1057564","1134430","2019"
"1048212","1118295","2019"
"1048212","1118291","2019"
"1063133","1271298","2019"
"1063133","1142709","2019"
"1054630","1139167","2019"
"1054630","1313788","2019"
"1064448","1235378","2019"
"1049515","1158458","2019"
"1064341","1133626","2019"
"1030631","1352466","2019"
"1052629","1350098","2019"
"122568","1256340","2019"
"122568","1295511","2019"
"122568","1254522","2019"
"122568","1355676","2019"
"1046873","1319316","2019"
"1046873","1341238","2019"
"1066187","1185174","2019"
"1054168","1331381","2019"
"1049534","1351235","2019"
"1049534","1351235","2019"
"1049534","1323562","2019"
"1049534","1323562","2019"
"1051335","1203194","2019"
"1051335","1203194","2019"
"1051335","1085570","2019"
"1051335","1085570","2019"
"107945","1060678","2019"
"107945","1060678","2019"
"107945","1318162","2019"
"107945","1318162","2019"
"107945","1040382","2019"
"107945","1040382","2019"
"107945","1110270","2019"
"107945","1110270","2019"
"107945","1172294","2019"
"107945","1172294","2019"
"107945","1340493","2019"
"107945","1340493","2019"
"107945","1061169","2019"
"107945","1061169","2019"
"1047256","1009052","2019"
"1047256","1039191","2019"
"1047256","1083622","2019"
"1047256","1361656","2019"
"1047256","1276579","2019"
"1060909","1178970","2019"
"1060910","1311102","2019"
"1060910","1311102","2019"
"1064536","1295423","2019"
"1046575","1023635","2019"
"1046585","1023635","2019"
"1046585","1023635","2019"
"1046876","1310325","2019"
"1046876","1179161","2019"
"1055022","1179161","2019"
"1055022","1240953","2019"
"1055022","1178971","2019"
"1065315","1144423","2019"
"1065321","1267169","2019"
"1046773","1072571","2019"
"1063414","1281307","2019"
"1063414","1281307","2019"
"1063414","1184157","2019"
"1063414","1184157","2019"
"113141","1161291","2019"
"113141","1280963","2019"
"113141","1242144","2019"
"1060311","1322869","2019"
"1060311","1011096","2019"
"1052910","1141590","2019"
"1062570","1168224","2019"
"1062570","1168224","2019"
"1056462","1232202","2019"
"1056462","1232202","2019"
"1059339","1105920","2019"
"1048825","1193602","2019"
"1048825","1193602","2019"
"1047838","1276215","2019"
"1047838","1276215","2019"
"1053535","1218719","2019"
"1053533","1168223","2019"
"1043323","1210220","2019"
"1043323","1355352","2019"
"1065776","1348297","2019"
"1046812","1284507","2019"
"1046812","1300449","2019"
"1065362","1265168","2019"
"1065362","1348295","2019"
"1063614","1341755","2019"
"1053292","1213003","2019"
"1054763","1222708","2019"
"1054763","1269735","2019"
"1054763","1148611","2019"
"1048655","1236565","2019"
"1054359","1353095","2019"
"1054359","1370413","2019"
"1054359","1162694","2019"
"1065315","1292826","2019"
"1065315","1157771","2019"
"1046872","1148437","2019"
"1046872","1148437","2019"
"1065596","1209009","2019"
"1054898","1354420","2019"
"1054898","1194061","2019"
"1049113","1370843","2019"
